station_id,strdate,element,value,mflag,qflag,sflag,obstime
USW00014819,20030921,SNOW,0,,,0,
USW00014819,20030921,SNWD,0,,,0,
USW00014819,20030921,AWND,43,,,B,
USW00094846,20030921,TMAX,244,,,0,2400
USW00094846,20030921,TMIN,83,,,0,2400
USW00094846,20030921,PRCP,15,,,0,2400
USW00094846,20030921,SNOW,0,,,0,
USW00094846,20030921,SNWD,0,,,0,
USW00094846,20030921,AWND,36,,,X,
USW00014819,20030922,TMAX,206,,,0,700
USW00014819,20030922,TMIN,122,,,0,700
USW00014819,20030922,PRCP,81,,,0,700
USW00014819,20030922,SNOW,0,,,0,
USW00014819,20030922,SNWD,0,,,0,
USW00014819,20030922,AWND,43,,,B,
USW00094846,20030922,TMAX,206,,,0,2400
USW00094846,20030922,TMIN,128,,,0,2400
USW00094846,20030922,PRCP,46,,,0,2400
USW00094846,20030922,SNOW,0,,,0,
USW00094846,20030922,SNWD,0,,,0,
USW00094846,20030922,AWND,44,,,X,
USW00014819,20030923,TMAX,206,,,0,700
USW00014819,20030923,TMIN,89,,,0,700
USW00014819,20030923,PRCP,0,,,0,700
USW00014819,20030923,SNOW,0,,,0,
USW00014819,20030923,SNWD,0,,,0,
USW00014819,20030923,AWND,43,,,B,
USW00094846,20030923,TMAX,211,,,0,2400
USW00094846,20030923,TMIN,89,,,0,2400
USW00094846,20030923,PRCP,0,,,0,2400
USW00094846,20030923,SNOW,0,,,0,
USW00094846,20030923,SNWD,0,,,0,
USW00094846,20030923,AWND,40,,,X,
USW00014819,20030924,TMAX,211,,,0,700
USW00014819,20030924,TMIN,122,,,0,700
USW00014819,20030924,PRCP,28,,,0,700
USW00014819,20030924,SNOW,0,,,0,
USW00014819,20030924,SNWD,0,,,0,
USW00014819,20030924,AWND,52,,,B,
USW00094846,20030924,TMAX,217,,,0,2400
USW00094846,20030924,TMIN,117,,,0,2400
USW00094846,20030924,PRCP,0,T,,0,2400
USW00094846,20030924,SNOW,0,,,0,
USW00094846,20030924,SNWD,0,,,0,
USW00094846,20030924,AWND,48,,,X,
USW00014819,20030925,TMAX,161,,,0,700
USW00014819,20030925,TMIN,83,,,0,700
USW00014819,20030925,PRCP,0,,,0,700
USW00014819,20030925,SNOW,0,,,0,
USW00014819,20030925,SNWD,0,,,0,
USW00014819,20030925,AWND,36,,,B,
USW00094846,20030925,TMAX,161,,,0,2400
USW00094846,20030925,TMIN,72,,,0,2400
USW00094846,20030925,PRCP,0,,,0,2400
USW00094846,20030925,SNOW,0,,,0,
USW00094846,20030925,SNWD,0,,,0,
USW00094846,20030925,AWND,34,,,X,
USW00014819,20030926,TMAX,183,,,0,700
USW00014819,20030926,TMIN,94,,,0,700
USW00014819,20030926,PRCP,145,,,0,700
USW00014819,20030926,SNOW,0,,,0,
USW00014819,20030926,SNWD,0,,,0,
USW00014819,20030926,AWND,44,,,B,
USW00094846,20030926,TMAX,183,,,0,2400
USW00094846,20030926,TMIN,89,,,0,2400
USW00094846,20030926,PRCP,142,,,0,2400
USW00094846,20030926,SNOW,0,,,0,
USW00094846,20030926,SNWD,0,,,0,
USW00094846,20030926,AWND,36,,,X,
USW00014819,20030927,TMAX,172,,,0,700
USW00014819,20030927,TMIN,89,,,0,700
USW00014819,20030927,PRCP,0,,,0,700
USW00014819,20030927,SNOW,0,,,0,
USW00014819,20030927,SNWD,0,,,0,
USW00014819,20030927,AWND,55,,,B,
USW00094846,20030927,TMAX,161,,,0,2400
USW00094846,20030927,TMIN,78,,,0,2400
USW00094846,20030927,PRCP,0,T,,0,2400
USW00094846,20030927,SNOW,0,,,0,
USW00094846,20030927,SNWD,0,,,0,
USW00094846,20030927,AWND,48,,,X,
USW00014819,20030928,TMAX,150,,,0,700
USW00014819,20030928,TMIN,78,,,0,700
USW00014819,20030928,PRCP,5,,,0,700
USW00014819,20030928,SNOW,0,,,0,
USW00014819,20030928,SNWD,0,,,0,
USW00014819,20030928,AWND,50,,,B,
USW00094846,20030928,TMAX,144,,,0,2400
USW00094846,20030928,TMIN,78,,,0,2400
USW00094846,20030928,PRCP,0,T,,0,2400
USW00094846,20030928,SNOW,0,,,0,
USW00094846,20030928,SNWD,0,,,0,
USW00094846,20030928,AWND,49,,,X,
USW00014819,20030929,TMAX,144,,,0,700
USW00014819,20030929,TMIN,56,,,0,700
USW00014819,20030929,PRCP,0,,,0,700
USW00014819,20030929,SNOW,0,,,0,
USW00014819,20030929,SNWD,0,,,0,
USW00014819,20030929,AWND,37,,,B,
USW00094846,20030929,TMAX,144,,,0,2400
USW00094846,20030929,TMIN,50,,,0,2400
USW00094846,20030929,PRCP,0,T,,0,2400
USW00094846,20030929,SNOW,0,,,0,
USW00094846,20030929,SNWD,0,,,0,
USW00094846,20030929,AWND,33,,,X,
USW00014819,20030930,TMAX,133,,,0,700
USW00014819,20030930,TMIN,56,,,0,700
USW00014819,20030930,PRCP,0,T,,0,700
USW00014819,20030930,SNOW,0,,,0,
USW00014819,20030930,SNWD,0,,,0,
USW00014819,20030930,AWND,47,,,B,
USW00094846,20030930,TMAX,133,,,0,2400
USW00094846,20030930,TMIN,39,,,0,2400
USW00094846,20030930,PRCP,0,T,,0,2400
USW00094846,20030930,SNOW,0,,,0,
USW00094846,20030930,SNWD,0,,,0,
USW00094846,20030930,AWND,41,,,X,
USW00014819,20031001,TMAX,122,,,0,700
USW00014819,20031001,TMIN,22,,,0,700
USW00014819,20031001,PRCP,0,,,0,700
USW00014819,20031001,SNOW,0,,,0,
USW00014819,20031001,SNWD,0,,,0,
USW00014819,20031001,AWND,46,,,B,
USW00094846,20031001,TMAX,117,,,0,2400
USW00094846,20031001,TMIN,11,,,0,2400
USW00094846,20031001,PRCP,0,,,0,2400
USW00094846,20031001,SNOW,0,,,0,
USW00094846,20031001,SNWD,0,,,0,
USW00094846,20031001,AWND,41,,,X,
USW00014819,20031002,TMAX,117,,,0,700
USW00014819,20031002,TMIN,0,,,0,700
USW00014819,20031002,PRCP,0,,,0,700
USW00014819,20031002,SNOW,0,,,0,
USW00014819,20031002,SNWD,0,,,0,
USW00014819,20031002,AWND,27,,,B,
USW00094846,20031002,TMAX,117,,,0,2400
USW00094846,20031002,TMIN,-6,,,0,2400
USW00094846,20031002,PRCP,0,,,0,2400
USW00094846,20031002,SNOW,0,,,0,
USW00094846,20031002,SNWD,0,,,0,
USW00094846,20031002,AWND,21,,,X,
USW00014819,20031003,TMAX,122,,,0,700
USW00014819,20031003,TMIN,44,,,0,700
USW00014819,20031003,PRCP,74,,,0,700
USW00014819,20031003,SNOW,0,,,0,
USW00014819,20031003,SNWD,0,,,0,
USW00014819,20031003,AWND,49,,,B,
USW00094846,20031003,TMAX,117,,,0,2400
USW00094846,20031003,TMIN,56,,,0,2400
USW00094846,20031003,PRCP,69,,,0,2400
USW00094846,20031003,SNOW,0,,,0,
USW00094846,20031003,SNWD,0,,,0,
USW00094846,20031003,AWND,43,,,X,
USW00014819,20031004,TMAX,150,,,0,700
USW00014819,20031004,TMIN,50,,,0,700
USW00014819,20031004,PRCP,0,,,0,700
USW00014819,20031004,SNOW,0,,,0,
USW00014819,20031004,SNWD,0,,,0,
USW00014819,20031004,AWND,26,,,B,
USW00094846,20031004,TMAX,144,,,0,2400
USW00094846,20031004,TMIN,39,,,0,2400
USW00094846,20031004,PRCP,0,,,0,2400
USW00094846,20031004,SNOW,0,,,0,
USW00094846,20031004,SNWD,0,,,0,
USW00094846,20031004,AWND,19,,,X,
USW00014819,20031005,TMAX,150,,,0,700
USW00014819,20031005,TMIN,72,,,0,700
USW00014819,20031005,PRCP,0,,,0,700
USW00014819,20031005,SNOW,0,,,0,
USW00014819,20031005,SNWD,0,,,0,
USW00014819,20031005,AWND,28,,,B,
USW00094846,20031005,TMAX,139,,,0,2400
USW00094846,20031005,TMIN,28,,,0,2400
USW00094846,20031005,PRCP,0,,,0,2400
USW00094846,20031005,SNOW,0,,,0,
USW00094846,20031005,SNWD,0,,,0,
USW00094846,20031005,AWND,19,,,X,
USW00014819,20031006,TMAX,167,,,0,700
USW00014819,20031006,TMIN,61,,,0,700
USW00014819,20031006,PRCP,0,,,0,700
USW00014819,20031006,SNOW,0,,,0,
USW00014819,20031006,SNWD,0,,,0,
USW00014819,20031006,AWND,30,,,B,
USW00094846,20031006,TMAX,161,,,0,2400
USW00094846,20031006,TMIN,17,,,0,2400
USW00094846,20031006,PRCP,0,,,0,2400
USW00094846,20031006,SNOW,0,,,0,
USW00094846,20031006,SNWD,0,,,0,
USW00094846,20031006,AWND,15,,,X,
USW00014819,20031007,TMAX,267,,,0,700
USW00014819,20031007,TMIN,94,,,0,700
USW00014819,20031007,PRCP,0,,,0,700
USW00014819,20031007,SNOW,0,,,0,
USW00014819,20031007,SNWD,0,,,0,
USW00014819,20031007,AWND,35,,,B,
USW00094846,20031007,TMAX,267,,,0,2400
USW00094846,20031007,TMIN,50,,,0,2400
USW00094846,20031007,PRCP,0,,,0,2400
USW00094846,20031007,SNOW,0,,,0,
USW00094846,20031007,SNWD,0,,,0,
USW00094846,20031007,AWND,24,,,X,
USW00014819,20031008,TMAX,267,,,0,700
USW00014819,20031008,TMIN,122,,,0,700
USW00014819,20031008,PRCP,0,,,0,700
USW00014819,20031008,SNOW,0,,,0,
USW00014819,20031008,SNWD,0,,,0,
USW00014819,20031008,AWND,28,,,B,
USW00094846,20031008,TMAX,267,,,0,2400
USW00094846,20031008,TMIN,89,,,0,2400
USW00094846,20031008,PRCP,0,,,0,2400
USW00094846,20031008,SNOW,0,,,0,
USW00094846,20031008,SNWD,0,,,0,
USW00094846,20031008,AWND,21,,,X,
USW00014819,20031009,TMAX,228,,,0,700
USW00014819,20031009,TMIN,144,,,0,700
USW00014819,20031009,PRCP,0,,,0,700
USW00014819,20031009,SNOW,0,,,0,
USW00014819,20031009,SNWD,0,,,0,
USW00014819,20031009,AWND,21,,,B,
USW00094846,20031009,TMAX,228,,,0,2400
USW00094846,20031009,TMIN,100,,,0,2400
USW00094846,20031009,PRCP,0,,,0,2400
USW00094846,20031009,SNOW,0,,,0,
USW00094846,20031009,SNWD,0,,,0,
USW00094846,20031009,AWND,14,,,X,
USW00014819,20031010,TMAX,244,,,0,700
USW00014819,20031010,TMIN,122,,,0,700
USW00014819,20031010,PRCP,0,,,0,700
USW00014819,20031010,SNOW,0,,,0,
USW00014819,20031010,SNWD,0,,,0,
USW00014819,20031010,AWND,27,,,B,
USW00094846,20031010,TMAX,250,,,0,2400
USW00094846,20031010,TMIN,100,,,0,2400
USW00094846,20031010,PRCP,0,,,0,2400
USW00094846,20031010,SNOW,0,,,0,
USW00094846,20031010,SNWD,0,,,0,
USW00094846,20031010,AWND,20,,,X,
USW00014819,20031011,TMAX,256,,,0,700
USW00014819,20031011,TMIN,139,,,0,700
USW00014819,20031011,PRCP,10,,,0,700
USW00014819,20031011,SNOW,0,,,0,
USW00014819,20031011,SNWD,0,,,0,
USW00014819,20031011,AWND,40,,,B,
USW00094846,20031011,TMAX,256,,,0,2400
USW00094846,20031011,TMIN,122,,,0,2400
USW00094846,20031011,PRCP,8,,,0,2400
USW00094846,20031011,SNOW,0,,,0,
USW00094846,20031011,SNWD,0,,,0,
USW00094846,20031011,AWND,33,,,X,
USW00014819,20031012,TMAX,206,,,0,700
USW00014819,20031012,TMIN,94,,,0,700
USW00014819,20031012,PRCP,0,T,,0,700
USW00014819,20031012,SNOW,0,,,0,
USW00014819,20031012,SNWD,0,,,0,
USW00014819,20031012,AWND,41,,,B,
USW00094846,20031012,TMAX,206,,,0,2400
USW00094846,20031012,TMIN,78,,,0,2400
USW00094846,20031012,PRCP,0,T,,0,2400
USW00094846,20031012,SNOW,0,,,0,
USW00094846,20031012,SNWD,0,,,0,
USW00094846,20031012,AWND,37,,,X,
USW00014819,20031013,TMAX,228,,,0,700
USW00014819,20031013,TMIN,89,,,0,700
USW00014819,20031013,PRCP,0,T,,0,700
USW00014819,20031013,SNOW,0,,,0,
USW00014819,20031013,SNWD,0,,,0,
USW00014819,20031013,AWND,29,,,B,
USW00094846,20031013,TMAX,228,,,0,2400
USW00094846,20031013,TMIN,50,,,0,2400
USW00094846,20031013,PRCP,3,,,0,2400
USW00094846,20031013,SNOW,0,,,0,
USW00094846,20031013,SNWD,0,,,0,
USW00094846,20031013,AWND,21,,,X,
USW00014819,20031014,TMAX,156,,,0,700
USW00014819,20031014,TMIN,94,,,0,700
USW00014819,20031014,PRCP,254,,,0,700
USW00014819,20031014,SNOW,0,,,0,
USW00014819,20031014,SNWD,0,,,0,
USW00014819,20031014,AWND,65,,,B,
USW00094846,20031014,TMAX,144,,,0,2400
USW00094846,20031014,TMIN,83,,,0,2400
USW00094846,20031014,PRCP,292,,,0,2400
USW00094846,20031014,SNOW,0,,,0,
USW00094846,20031014,SNWD,0,,,0,
USW00094846,20031014,AWND,54,,,X,
USW00014819,20031015,TMAX,167,,,0,700
USW00014819,20031015,TMIN,56,,,0,700
USW00014819,20031015,PRCP,0,,,0,700
USW00014819,20031015,SNOW,0,,,0,
USW00014819,20031015,SNWD,0,,,0,
USW00014819,20031015,AWND,42,,,B,
USW00094846,20031015,TMAX,167,,,0,2400
USW00094846,20031015,TMIN,33,,,0,2400
USW00094846,20031015,PRCP,0,,,0,2400
USW00094846,20031015,SNOW,0,,,0,
USW00094846,20031015,SNWD,0,,,0,
USW00094846,20031015,AWND,36,,,X,
USW00014819,20031016,TMAX,128,,,0,700
USW00014819,20031016,TMIN,44,,,0,700
USW00014819,20031016,PRCP,0,T,,0,700
USW00014819,20031016,SNOW,0,,,0,
USW00014819,20031016,SNWD,0,,,0,
USW00014819,20031016,AWND,36,,,B,
USW00094846,20031016,TMAX,117,,,0,2400
USW00094846,20031016,TMIN,22,,,0,2400
USW00094846,20031016,PRCP,0,,,0,2400
USW00094846,20031016,SNOW,0,,,0,
USW00094846,20031016,SNWD,0,,,0,
USW00094846,20031016,AWND,26,,,X,
USW00014819,20031017,TMAX,144,,,0,700
USW00014819,20031017,TMIN,22,,,0,700
USW00014819,20031017,PRCP,0,,,0,700
USW00014819,20031017,SNOW,0,,,0,
USW00014819,20031017,SNWD,0,,,0,
USW00014819,20031017,AWND,17,,,B,
USW00094846,20031017,TMAX,139,,,0,2400
USW00094846,20031017,TMIN,-6,,,0,2400
USW00094846,20031017,PRCP,0,,,0,2400
USW00094846,20031017,SNOW,0,,,0,
USW00094846,20031017,SNWD,0,,,0,
USW00094846,20031017,AWND,13,,,X,
USW00014819,20031018,TMAX,206,,,0,700
USW00014819,20031018,TMIN,61,,,0,700
USW00014819,20031018,PRCP,0,,,0,700
USW00014819,20031018,SNOW,0,,,0,
USW00014819,20031018,SNWD,0,,,0,
USW00014819,20031018,AWND,46,,,B,
USW00094846,20031018,TMAX,211,,,0,2400
USW00094846,20031018,TMIN,61,,,0,2400
USW00094846,20031018,PRCP,0,,,0,2400
USW00094846,20031018,SNOW,0,,,0,
USW00094846,20031018,SNWD,0,,,0,
USW00094846,20031018,AWND,39,,,X,
USW00014819,20031019,TMAX,183,,,0,700
USW00014819,20031019,TMIN,117,,,0,700
USW00014819,20031019,PRCP,0,,,0,700
USW00014819,20031019,SNOW,0,,,0,
USW00014819,20031019,SNWD,0,,,0,
USW00014819,20031019,AWND,35,,,B,
USW00094846,20031019,TMAX,178,,,0,2400
USW00094846,20031019,TMIN,89,,,0,2400
USW00094846,20031019,PRCP,0,,,0,2400
USW00094846,20031019,SNOW,0,,,0,
USW00094846,20031019,SNWD,0,,,0,
USW00094846,20031019,AWND,27,,,X,
USW00014819,20031020,TMAX,294,,,0,700
USW00014819,20031020,TMIN,117,,,0,700
USW00014819,20031020,PRCP,0,,,0,700
USW00014819,20031020,SNOW,0,,,0,
USW00014819,20031020,SNWD,0,,,0,
USW00014819,20031020,AWND,57,,,B,
USW00094846,20031020,TMAX,294,,,0,2400
USW00094846,20031020,TMIN,78,,,0,2400
USW00094846,20031020,PRCP,0,,,0,2400
USW00094846,20031020,SNOW,0,,,0,
USW00094846,20031020,SNWD,0,,,0,
USW00094846,20031020,AWND,45,,,X,
USW00014819,20031021,TMAX,194,,,0,700
USW00014819,20031021,TMIN,100,,,0,700
USW00014819,20031021,PRCP,0,,,0,700
USW00014819,20031021,SNOW,0,,,0,
USW00014819,20031021,SNWD,0,,,0,
USW00014819,20031021,AWND,44,,,B,
USW00094846,20031021,TMAX,178,,,0,2400
USW00094846,20031021,TMIN,78,,,0,2400
USW00094846,20031021,PRCP,0,,,0,2400
USW00094846,20031021,SNOW,0,,,0,
USW00094846,20031021,SNWD,0,,,0,
USW00094846,20031021,AWND,38,,,X,
USW00014819,20031022,TMAX,133,,,0,700
USW00014819,20031022,TMIN,61,,,0,700
USW00014819,20031022,PRCP,0,,,0,700
USW00014819,20031022,SNOW,0,,,0,
USW00014819,20031022,SNWD,0,,,0,
USW00014819,20031022,AWND,44,,,B,
USW00094846,20031022,TMAX,128,,,0,2400
USW00094846,20031022,TMIN,50,,,0,2400
USW00094846,20031022,PRCP,0,,,0,2400
USW00094846,20031022,SNOW,0,,,0,
USW00094846,20031022,SNWD,0,,,0,
USW00094846,20031022,AWND,36,,,X,
USW00014819,20031023,TMAX,128,,,0,700
USW00014819,20031023,TMIN,72,,,0,700
USW00014819,20031023,PRCP,0,,,0,700
USW00014819,20031023,SNOW,0,,,0,
USW00014819,20031023,SNWD,0,,,0,
USW00014819,20031023,AWND,25,,,B,
USW00094846,20031023,TMAX,117,,,0,2400
USW00094846,20031023,TMIN,33,,,0,2400
USW00094846,20031023,PRCP,0,,,0,2400
USW00094846,20031023,SNOW,0,,,0,
USW00094846,20031023,SNWD,0,,,0,
USW00094846,20031023,AWND,17,,,X,
USW00014819,20031024,TMAX,161,,,0,700
USW00014819,20031024,TMIN,61,,,0,700
USW00014819,20031024,PRCP,38,,,0,700
USW00014819,20031024,SNOW,0,,,0,
USW00014819,20031024,SNWD,0,,,0,
USW00014819,20031024,AWND,37,,,B,
USW00094846,20031024,TMAX,156,,,0,2400
USW00094846,20031024,TMIN,17,,,0,2400
USW00094846,20031024,PRCP,25,,,0,2400
USW00094846,20031024,SNOW,0,,,0,
USW00094846,20031024,SNWD,0,,,0,
USW00094846,20031024,AWND,30,,,X,
USW00014819,20031025,TMAX,139,,,0,700
USW00014819,20031025,TMIN,83,,,0,700
USW00014819,20031025,PRCP,104,,,0,700
USW00014819,20031025,SNOW,0,,,0,
USW00014819,20031025,SNWD,0,,,0,
USW00014819,20031025,AWND,28,,,B,
USW00094846,20031025,TMAX,144,,,0,2400
USW00094846,20031025,TMIN,72,,,0,2400
USW00094846,20031025,PRCP,58,,,0,2400
USW00094846,20031025,SNOW,0,,,0,
USW00094846,20031025,SNWD,0,,,0,
USW00094846,20031025,AWND,17,,,X,
USW00014819,20031026,TMAX,78,,,0,700
USW00014819,20031026,TMIN,22,,,0,700
USW00014819,20031026,PRCP,0,,,0,700
USW00014819,20031026,SNOW,0,,,0,
USW00014819,20031026,SNWD,0,,,0,
USW00014819,20031026,AWND,39,,,B,
USW00094846,20031026,TMAX,72,,,0,2400
USW00094846,20031026,TMIN,17,,,0,2400
USW00094846,20031026,PRCP,0,,,0,2400
USW00094846,20031026,SNOW,0,,,0,
USW00094846,20031026,SNWD,0,,,0,
USW00094846,20031026,AWND,38,,,X,
USW00014819,20031027,TMAX,61,,,0,700
USW00014819,20031027,TMIN,22,,,0,700
USW00014819,20031027,PRCP,3,,,0,700
USW00014819,20031027,SNOW,0,,,0,
USW00014819,20031027,SNWD,0,,,0,
USW00014819,20031027,AWND,32,,,B,
USW00094846,20031027,TMAX,67,,,0,2400
USW00094846,20031027,TMIN,0,,,0,2400
USW00094846,20031027,PRCP,3,,,0,2400
USW00094846,20031027,SNOW,0,,,0,
USW00094846,20031027,SNWD,0,,,0,
USW00094846,20031027,AWND,30,,,X,
USW00014819,20031028,TMAX,128,,,0,700
USW00014819,20031028,TMIN,56,,,0,700
USW00014819,20031028,PRCP,15,,,0,700
USW00014819,20031028,SNOW,0,T,,0,
USW00014819,20031028,SNWD,0,,,0,
USW00014819,20031028,AWND,63,,,B,
USW00094846,20031028,TMAX,128,,,0,2400
USW00094846,20031028,TMIN,50,,,0,2400
USW00094846,20031028,PRCP,13,,,0,2400
USW00094846,20031028,SNOW,0,,,0,
USW00094846,20031028,SNWD,0,,,0,
USW00094846,20031028,AWND,61,,,X,
USW00014819,20031029,TMAX,94,,,0,700
USW00014819,20031029,TMIN,44,,,0,700
USW00014819,20031029,PRCP,8,,,0,700
USW00014819,20031029,SNOW,0,,,0,
USW00014819,20031029,SNWD,0,,,0,
USW00014819,20031029,AWND,48,,,B,
USW00094846,20031029,TMAX,89,,,0,2400
USW00094846,20031029,TMIN,39,,,0,2400
USW00094846,20031029,PRCP,5,,,0,2400
USW00094846,20031029,SNOW,0,,,0,
USW00094846,20031029,SNWD,0,,,0,
USW00094846,20031029,AWND,42,,,X,
USW00014819,20031030,TMAX,217,,,0,700
USW00014819,20031030,TMIN,56,,,0,700
USW00014819,20031030,PRCP,0,,,0,700
USW00014819,20031030,SNOW,0,,,0,
USW00014819,20031030,SNWD,0,,,0,
USW00014819,20031030,AWND,57,,,B,
USW00094846,20031030,TMAX,211,,,0,2400
USW00094846,20031030,TMIN,44,,,0,2400
USW00094846,20031030,PRCP,0,,,0,2400
USW00094846,20031030,SNOW,0,,,0,
USW00094846,20031030,SNWD,0,,,0,
USW00094846,20031030,AWND,59,,,X,
USW00014819,20031031,TMAX,194,,,0,700
USW00014819,20031031,TMIN,100,,,0,700
USW00014819,20031031,PRCP,0,T,,0,700
USW00014819,20031031,SNOW,0,,,0,
USW00014819,20031031,SNWD,0,,,0,
USW00014819,20031031,AWND,53,,,B,
USW00094846,20031031,TMAX,194,,,0,2400
USW00094846,20031031,TMIN,94,,,0,2400
USW00094846,20031031,PRCP,3,,,0,2400
USW00094846,20031031,SNOW,0,,,0,
USW00094846,20031031,SNWD,0,,,0,
USW00094846,20031031,AWND,53,,,X,
USW00014819,20031101,TMAX,106,,,0,700
USW00014819,20031101,TMIN,89,,,0,700
USW00014819,20031101,PRCP,13,,,0,700
USW00014819,20031101,SNOW,0,,,0,
USW00014819,20031101,SNWD,0,,,0,
USW00014819,20031101,AWND,34,,,B,
USW00094846,20031101,TMAX,94,,,0,2400
USW00094846,20031101,TMIN,72,,,0,2400
USW00094846,20031101,PRCP,23,,,0,2400
USW00094846,20031101,SNOW,0,,,0,
USW00094846,20031101,SNWD,0,,,0,
USW00094846,20031101,AWND,31,,,X,
USW00014819,20031102,TMAX,144,,,0,700
USW00014819,20031102,TMIN,100,,,0,700
USW00014819,20031102,PRCP,305,,,0,700
USW00014819,20031102,SNOW,0,,,0,
USW00014819,20031102,SNWD,0,,,0,
USW00014819,20031102,AWND,21,,,B,
USW00094846,20031102,TMAX,128,,,0,2400
USW00094846,20031102,TMIN,89,,,0,2400
USW00094846,20031102,PRCP,198,,,0,2400
USW00094846,20031102,SNOW,0,,,0,
USW00094846,20031102,SNWD,0,,,0,
USW00094846,20031102,AWND,22,,,X,
USW00014819,20031103,TMAX,122,,,0,700
USW00014819,20031103,TMIN,94,,,0,700
USW00014819,20031103,PRCP,183,,,0,700
USW00014819,20031103,SNOW,0,,,0,
USW00014819,20031103,SNWD,0,,,0,
USW00014819,20031103,AWND,49,,,B,
USW00094846,20031103,TMAX,106,,,0,2400
USW00094846,20031103,TMIN,78,,,0,2400
USW00094846,20031103,PRCP,155,,,0,2400
USW00094846,20031103,SNOW,0,,,0,
USW00094846,20031103,SNWD,0,,,0,
USW00094846,20031103,AWND,48,,,X,
USW00014819,20031104,TMAX,206,,,0,700
USW00014819,20031104,TMIN,100,,,0,700
USW00014819,20031104,PRCP,155,,,0,700
USW00014819,20031104,SNOW,0,,,0,
USW00014819,20031104,SNWD,0,,,0,
USW00014819,20031104,AWND,49,,,B,
USW00094846,20031104,TMAX,211,,,0,2400
USW00094846,20031104,TMIN,83,,,0,2400
USW00094846,20031104,PRCP,249,,,0,2400
USW00094846,20031104,SNOW,0,,,0,
USW00094846,20031104,SNWD,0,,,0,
USW00094846,20031104,AWND,44,,,X,
USW00014819,20031105,TMAX,100,,,0,700
USW00014819,20031105,TMIN,39,,,0,700
USW00014819,20031105,PRCP,0,,,0,700
USW00014819,20031105,SNOW,0,,,0,
USW00014819,20031105,SNWD,0,,,0,
USW00014819,20031105,AWND,38,,,B,
USW00094846,20031105,TMAX,83,,,0,2400
USW00094846,20031105,TMIN,28,,,0,2400
USW00094846,20031105,PRCP,0,,,0,2400
USW00094846,20031105,SNOW,0,,,0,
USW00094846,20031105,SNWD,0,,,0,
USW00094846,20031105,AWND,36,,,X,
USW00014819,20031106,TMAX,78,,,0,700
USW00014819,20031106,TMIN,6,,,0,700
USW00014819,20031106,PRCP,0,,,0,700
USW00014819,20031106,SNOW,0,,,0,
USW00014819,20031106,SNWD,0,,,0,
USW00014819,20031106,AWND,34,,,B,
USW00094846,20031106,TMAX,72,,,0,2400
USW00094846,20031106,TMIN,-6,,,0,2400
USW00094846,20031106,PRCP,0,,,0,2400
USW00094846,20031106,SNOW,0,,,0,
USW00094846,20031106,SNWD,0,,,0,
USW00094846,20031106,AWND,34,,,X,
USW00014819,20031107,TMAX,67,,,0,700
USW00014819,20031107,TMIN,-22,,,0,700
USW00014819,20031107,PRCP,0,,,0,700
USW00014819,20031107,SNOW,0,,,0,
USW00014819,20031107,SNWD,0,,,0,
USW00014819,20031107,AWND,46,,,B,
USW00094846,20031107,TMAX,67,,,0,2400
USW00094846,20031107,TMIN,-33,,,0,2400
USW00094846,20031107,PRCP,0,,,0,2400
USW00094846,20031107,SNOW,0,,,0,
USW00094846,20031107,SNWD,0,,,0,
USW00094846,20031107,AWND,47,,,X,
USW00014819,20031108,TMAX,22,,,0,700
USW00014819,20031108,TMIN,-44,,,0,700
USW00014819,20031108,PRCP,0,,,0,700
USW00014819,20031108,SNOW,0,,,0,
USW00014819,20031108,SNWD,0,,,0,
USW00014819,20031108,AWND,28,,,B,
USW00094846,20031108,TMAX,6,,,0,2400
USW00094846,20031108,TMIN,-61,,,0,2400
USW00094846,20031108,PRCP,0,T,,0,2400
USW00094846,20031108,SNOW,0,,,0,
USW00094846,20031108,SNWD,0,,,0,
USW00094846,20031108,AWND,30,,,X,
USW00014819,20031109,TMAX,50,,,0,700
USW00014819,20031109,TMIN,-28,,,0,700
USW00014819,20031109,PRCP,0,,,0,700
USW00014819,20031109,SNOW,0,,,0,
USW00014819,20031109,SNWD,0,,,0,
USW00014819,20031109,AWND,25,,,B,
USW00094846,20031109,TMAX,50,,,0,2400
USW00094846,20031109,TMIN,-67,,,0,2400
USW00094846,20031109,PRCP,0,,,0,2400
USW00094846,20031109,SNOW,0,,,0,
USW00094846,20031109,SNWD,0,,,0,
USW00094846,20031109,AWND,20,,,X,
USW00014819,20031110,TMAX,117,,,0,700
USW00014819,20031110,TMIN,-6,,,0,700
USW00014819,20031110,PRCP,3,,,0,700
USW00014819,20031110,SNOW,0,,,0,
USW00014819,20031110,SNWD,0,,,0,
USW00014819,20031110,AWND,42,,,B,
USW00094846,20031110,TMAX,106,,,0,2400
USW00094846,20031110,TMIN,-39,,,0,2400
USW00094846,20031110,PRCP,0,T,,0,2400
USW00094846,20031110,SNOW,0,,,0,
USW00094846,20031110,SNWD,0,,,0,
USW00094846,20031110,AWND,41,,,X,
USW00014819,20031111,TMAX,139,,,0,700
USW00014819,20031111,TMIN,94,,,0,700
USW00014819,20031111,PRCP,3,,,0,700
USW00014819,20031111,SNOW,0,,,0,
